,api_uri,district,domain,dw_nominate,facebook_account,facebook_id,first_name,google_entity_id,id,ideal_point,last_name,middle_name,missed_votes,missed_votes_pct,next_election,party,rss_url,seniority,state,total_present,total_votes,twitter_account,url,votes_with_party_pct
207,https://api.propublica.org/congress/v1/members/K000378.json,16,kinzinger.house.gov,,RepKinzinger,187811174579106,Adam,/m/05q9ypn,K000378,,Kinzinger,,2,2.02,2018,R,,8,IL,0,99,RepKinzinger,http://kinzinger.house.gov,96.91
208,https://api.propublica.org/congress/v1/members/K000379.json,4,kennedy.house.gov,,301936109927957,301936109927957,Joseph,/m/0j28kl9,K000379,,Kennedy III,P.,0,0.00,2018,D,http://kennedy.house.gov/rss.xml,6,MA,0,99,RepJoeKennedy,https://kennedy.house.gov,96.97
209,https://api.propublica.org/congress/v1/members/K000380.json,5,danielkildee.house.gov,,RepDanKildee,484166588292670,Dan,/m/0n4c3yt,K000380,,Kildee,,6,6.06,2018,D,http://dankildee.house.gov/feed/,6,MI,0,99,RepDanKildee,http://dankildee.house.gov,94.62
210,https://api.propublica.org/congress/v1/members/K000381.json,6,kilmer.house.gov,,derek.kilmer,450819048314124,Derek,/m/03w9yd6,K000381,,Kilmer,,2,2.02,2018,D,,6,WA,0,99,RepDerekKilmer,https://kilmer.house.gov,95.88
211,https://api.propublica.org/congress/v1/members/K000382.json,2,kuster.house.gov,,CongresswomanAnnieKuster,115543081952049,Ann,/m/064p47_,K000382,,Kuster,McLane,0,0.00,2018,D,http://kuster.house.gov/rss.xml,6,NH,0,99,RepAnnieKuster,http://kuster.house.gov,92.93
212,https://api.propublica.org/congress/v1/members/K000385.json,2,,,reprobinkelly,150380975141321,Robin,/m/036qym,K000385,,Kelly,,9,9.09,2018,D,http://robinkelly.house.gov/rss.xml,6,IL,0,99,RepRobinKelly,https://robinkelly.house.gov,96.67
213,https://api.propublica.org/congress/v1/members/K000386.json,24,,,RepJohnKatko,,John,/m/0127pf8s,K000386,,Katko,,0,0.00,2018,R,https://katko.house.gov/rss.xml,4,NY,0,99,RepJohnKatko,https://katko.house.gov,93.94
214,https://api.propublica.org/congress/v1/members/K000387.json,25,knight.house.gov,,RepresentativeSteveKnight,,Steve,/m/05zjrvq,K000387,,Knight,,0,0.00,2018,R,,4,CA,0,99,SteveKnight25,https://knight.house.gov,96.97
215,https://api.propublica.org/congress/v1/members/K000388.json,1,,,reptrentkelly,,Trent,/m/013b9qgh,K000388,,Kelly,,0,0.00,2018,R,,4,MS,0,99,reptrentkelly,https://trentkelly.house.gov,97.98
216,https://api.propublica.org/congress/v1/members/K000389.json,17,khanna.house.gov,,RepRoKhanna,,Ro,/m/0q3z5xy,K000389,,Khanna,,0,0.00,2018,D,,2,CA,0,99,RepRoKhanna,https://khanna.house.gov,95.96
217,https://api.propublica.org/congress/v1/members/K000390.json,4,kihuen.house.gov,,RepKihuen,,Ruben,/m/03hnv7g,K000390,,Kihuen,,1,1.01,2018,D,https://kihuen.house.gov/rss.xml,2,NV,0,99,RepKihuen,https://kihuen.house.gov,94.90
218,https://api.propublica.org/congress/v1/members/K000391.json,8,krishnamoorthi.house.gov,,congressmanraja,,Raja,/g/11c5m7lxtk,K000391,,Krishnamoorthi,,1,1.01,2018,D,https://krishnamoorthi.house.gov/rss.xml,2,IL,0,99,congressmanraja,https://krishnamoorthi.house.gov,96.94
219,https://api.propublica.org/congress/v1/members/K000392.json,8,kustoff.house.gov,,RepDavidKustoff,,David,/g/11c1qmm_nk,K000392,,Kustoff,,0,0.00,2018,R,https://kustoff.house.gov/rss.xml,2,TN,0,99,repdavidkustoff,https://kustoff.house.gov,97.98
220,https://api.propublica.org/congress/v1/members/L000263.json,9,levin.house.gov,,RepSandyLevin,223726364320243,Sander,/m/02n8p2,L000263,,Levin,M.,0,0.00,2018,D,http://levin.house.gov/press-rss.xml,36,MI,0,99,RepSandyLevin,http://levin.house.gov,96.97
221,https://api.propublica.org/congress/v1/members/L000287.json,5,johnlewis.house.gov,,RepJohnLewis,82737208404,John,/m/0b419w,L000287,,Lewis,,4,4.04,2018,D,https://johnlewis.house.gov/rss.xml,32,GA,0,99,RepJohnLewis,https://johnlewis.house.gov,94.74
222,https://api.propublica.org/congress/v1/members/L000397.json,19,lofgren.house.gov,,zoelofgren,221191600719,Zoe,/m/024t94,L000397,,Lofgren,,2,2.02,2018,D,https://lofgren.house.gov/news/rss.aspx,24,CA,1,99,RepZoeLofgren,https://lofgren.house.gov,94.85
223,https://api.propublica.org/congress/v1/members/L000480.json,17,lowey.house.gov,,RepLowey,158290607551599,Nita,/m/03tv8l,L000480,,Lowey,M.,0,0.00,2018,D,,30,NY,0,99,NitaLowey,https://lowey.house.gov,95.96
224,https://api.propublica.org/congress/v1/members/L000491.json,3,lucas.house.gov,,7872057395,7872057395,Frank,/m/033tnk,L000491,,Lucas,D.,0,0.00,2018,R,http://lucas.house.gov/rss.xml,26,OK,0,99,RepFrankLucas,http://lucas.house.gov,97.98
225,https://api.propublica.org/congress/v1/members/L000551.json,13,lee.house.gov,,RepBarbaraLee,92190287786,Barbara,/m/024sjy,L000551,,Lee,,6,6.06,2018,D,,22,CA,0,99,RepBarbaraLee,https://lee.house.gov,95.70
226,https://api.propublica.org/congress/v1/members/L000554.json,2,lobiondo.house.gov,,FrankLoBiondo,,Frank,/m/025y0c,L000554,,LoBiondo,A.,0,0.00,2018,R,http://lobiondo.house.gov/rss.xml,24,NJ,0,99,RepLoBiondo,http://lobiondo.house.gov,91.92
227,https://api.propublica.org/congress/v1/members/L000557.json,1,larson.house.gov,,RepJohnLarson,6352928631,John,/m/024zl9,L000557,,Larson,B.,1,1.01,2018,D,,20,CT,0,99,RepJohnLarson,https://larson.house.gov,95.92
228,https://api.propublica.org/congress/v1/members/L000559.json,2,langevin.house.gov,,CongressmanJimLangevin,6578978441,Jim,/m/02tvqy,L000559,,Langevin,,1,1.01,2018,D,http://langevin.house.gov/rss.xml,18,RI,0,99,JimLangevin,http://langevin.house.gov,95.92
229,https://api.propublica.org/congress/v1/members/L000560.json,2,larsen.house.gov,,RepRickLarsen,135654683137079,Rick,/m/025953,L000560,,Larsen,,0,0.00,2018,D,http://larsen.house.gov/rss.xml,18,WA,0,99,RepRickLarsen,http://larsen.house.gov,96.97
230,https://api.propublica.org/congress/v1/members/L000562.json,8,lynch.house.gov,,repstephenlynch,133720816696865,Stephen,/m/028vsz,L000562,,Lynch,F.,5,5.05,2018,D,http://lynch.house.gov/rss.xml,18,MA,0,99,RepStephenLynch,http://lynch.house.gov,94.68
231,https://api.propublica.org/congress/v1/members/L000563.json,3,www.lipinski.house.gov,,repdanlipinski,103286879730089,Daniel,/m/0508fv,L000563,,Lipinski,,0,0.00,2018,D,https://lipinski.house.gov/rss/press-releases.xml,14,IL,1,99,RepLipinski,https://lipinski.house.gov,89.90
232,https://api.propublica.org/congress/v1/members/L000564.json,5,lamborn.house.gov,,CongressmanDougLamborn,45059452286,Doug,/m/0fsgdd,L000564,,Lamborn,,5,5.05,2018,R,,12,CO,0,99,RepDLamborn,http://lamborn.house.gov,97.87
233,https://api.propublica.org/congress/v1/members/L000565.json,2,loebsack.house.gov,,DaveLoebsack,291731316748,Dave,/m/0gtmqs,L000565,,Loebsack,,1,1.01,2018,D,http://loebsack.house.gov/news/rss.aspx,12,IA,0,99,DaveLoebsack,http://loebsack.house.gov,93.88
234,https://api.propublica.org/congress/v1/members/L000566.json,5,latta.house.gov,,boblatta,100000004848334,Robert,/m/02z6_j1,L000566,,Latta,E.,0,0.00,2018,R,http://latta.house.gov/news/rss.aspx,12,OH,0,99,BobLatta,http://latta.house.gov,97.98
235,https://api.propublica.org/congress/v1/members/L000567.json,7,lance.house.gov,,CongressmanLance,100830109970339,Leonard,/m/077cs4,L000567,,Lance,,0,0.00,2018,R,http://lance.house.gov/rss.xml,10,NJ,0,99,RepLanceNJ7,http://lance.house.gov,94.95
236,https://api.propublica.org/congress/v1/members/L000569.json,3,luetkemeyer.house.gov,,BlaineLuetkemeyer,1358702716,Blaine,/m/04ycpq1,L000569,,Luetkemeyer,,0,0.00,2018,R,http://luetkemeyer.house.gov/news/rss.aspx,10,MO,0,99,RepBlainePress,http://luetkemeyer.house.gov,97.98
237,https://api.propublica.org/congress/v1/members/L000570.json,3,lujan.house.gov,,RepBenRayLujan,112962521120,Ben,/m/0412qzq,L000570,,Luján,Ray,1,1.01,2018,D,https://lujan.house.gov/rss/press-releases.xml,10,NM,0,99,RepBenRayLujan,https://lujan.house.gov,96.94
238,https://api.propublica.org/congress/v1/members/L000573.json,1,labrador.house.gov,,raul.r.labrador,180970951936493,Raúl,/m/0c3zfwm,L000573,,Labrador,,1,1.01,2018,R,https://labrador.house.gov/common/rss/index.cfm?rss=49,8,ID,0,99,Raul_Labrador,https://labrador.house.gov,94.90
239,https://api.propublica.org/congress/v1/members/L000576.json,7,long.house.gov,,Rep.Billy.Long,139631049438354,Billy,/m/0ds17_9,L000576,,Long,,0,0.00,2018,R,https://long.house.gov/common/rss/index.cfm?rss=49,8,MO,0,99,USRepLong,https://long.house.gov,97.98
240,https://api.propublica.org/congress/v1/members/L000578.json,1,lamalfa.house.gov,,RepLaMalfa,,Doug,/m/0288tnx,L000578,,LaMalfa,,6,6.06,2018,R,http://lamalfa.house.gov/rss.xml,6,CA,0,99,RepLaMalfa,http://lamalfa.house.gov,96.77
241,https://api.propublica.org/congress/v1/members/L000579.json,47,lowenthal.house.gov,,RepLowenthal,392631677490897,Alan,/m/027jz0m,L000579,,Lowenthal,,0,0.00,2018,D,http://lowenthal.house.gov/news/rss.aspx,6,CA,0,99,RepLowenthal,http://lowenthal.house.gov,94.95
242,https://api.propublica.org/congress/v1/members/L000580.json,1,lujangrisham.house.gov,,RepLujanGrisham,191640657646128,Michelle,/m/0n3vkrv,L000580,,Lujan Grisham,,0,0.00,2018,D,,6,NM,0,99,RepLujanGrisham,https://lujangrisham.house.gov,96.97
243,https://api.propublica.org/congress/v1/members/L000581.json,14,,,395759603917487,395759603917487,Brenda,/m/02w_vhg,L000581,,Lawrence,,3,3.03,2018,D,https://lawrence.house.gov/rss.xml,4,MI,0,99,RepLawrence,https://lawrence.house.gov,96.88
244,https://api.propublica.org/congress/v1/members/L000582.json,33,,,RepTedLieu,,Ted,/m/0f3y2w,L000582,,Lieu,,2,2.02,2018,D,https://lieu.house.gov/rss.xml,4,CA,0,99,RepTedLieu,https://lieu.house.gov,96.91
245,https://api.propublica.org/congress/v1/members/L000583.json,11,loudermilk.house.gov,,reploudermilk,,Barry,/m/0wqdmcm,L000583,,Loudermilk,,1,1.01,2018,R,,4,GA,0,99,RepLoudermilk,http://loudermilk.house.gov,97.96
246,https://api.propublica.org/congress/v1/members/L000584.json,4,,,repmialove,,Mia,/m/09v75sn,L000584,,Love,,4,4.04,2018,R,https://love.house.gov/rss/press-releases.xml,4,UT,0,99,repmialove,https://love.house.gov,97.89
247,https://api.propublica.org/congress/v1/members/L000585.json,18,,,replahood,1499570210366431,Darin,/m/0gg7rcy,L000585,,LaHood,M.,0,0.00,2018,R,https://lahood.house.gov/rss.xml,2,IL,0,99,RepLaHood,https://lahood.house.gov,96.97
248,https://api.propublica.org/congress/v1/members/L000586.json,5,lawson.house.gov,,RepAlLawsonJr,,Al,/m/03cg0sv,L000586,,Lawson,,2,2.02,2018,D,,2,FL,0,99,RepAlLawsonJr,https://lawson.house.gov,95.88
249,https://api.propublica.org/congress/v1/members/L000587.json,2,jasonlewis.house.gov,,RepJasonLewis,,Jason,,L000587,,Lewis,,0,0.00,2018,R,,2,MN,0,99,RepJasonLewis,https://jasonlewis.house.gov,97.98
250,https://api.propublica.org/congress/v1/members/M000087.json,12,maloney.house.gov,,RepCarolynMaloney,397176447066236,Carolyn,/m/03txd5,M000087,,Maloney,B.,1,1.01,2018,D,http://maloney.house.gov/rss.xml,26,NY,0,99,RepMaloney,http://maloney.house.gov,96.94
251,https://api.propublica.org/congress/v1/members/M000312.json,2,mcgovern.house.gov,,RepJimMcGovern,148299805224565,Jim,/m/028vn7,M000312,,McGovern,,0,0.00,2018,D,http://mcgovern.house.gov/rss.xml,22,MA,0,99,RepMcGovern,http://mcgovern.house.gov,94.95
252,https://api.propublica.org/congress/v1/members/M001137.json,5,meeks.house.gov,,gregorymeeksny05,1557025818,Gregory,/m/024_3b,M001137,,Meeks,W.,10,10.10,2018,D,http://meeks.house.gov/rss.xml,22,NY,0,99,GregoryMeeks,http://meeks.house.gov,95.51
253,https://api.propublica.org/congress/v1/members/M001143.json,4,mccollum.house.gov,,repbettymccollum,153386471383393,Betty,/m/0249hy,M001143,,McCollum,,1,1.01,2018,D,http://mccollum.house.gov/rss.xml,18,MN,0,99,BettyMcCollum04,http://mccollum.house.gov,95.92
254,https://api.propublica.org/congress/v1/members/M001151.json,18,murphy.house.gov,,reptimmurphy,105769762798552,Tim,/m/0517t7,M001151,,Murphy,,1,1.01,2018,R,https://murphy.house.gov/rss/latest-news.xml,16,PA,0,99,RepTimMurphy,https://murphy.house.gov,97.96
